"Sandy loam"||"80857637"|"82283605"
"Silty clay loam"||"80855088"|"82281047"
|"Unweathered bedrock"|"80857126"|"82283090"
"Silt loam"||"80856479"|"82282440"
"Silt loam"||"80861873"|"82287853"
"Loamy sand"||"80860755"|"82286731"
"Fine sandy loam"||"80860660"|"82286636"
"Sandy loam"||"80856798"|"82282761"
"Sandy loam"||"80861024"|"82287001"
"Fine sandy loam"||"80858887"|"82284856"
"Sandy loam"||"80858888"|"82284857"
"Sandy loam"||"80857896"|"82283864"
"Silt loam"||"80856438"|"82282399"
"Fine sandy loam"||"80857701"|"82283669"
"Very fine sandy loam"||"80857178"|"82283142"
"Loamy sand"||"80859357"|"82285331"
|"Unweathered bedrock"|"80857874"|"82283842"
"Sand"||"80856078"|"82282038"
"Loamy sand"||"80858820"|"82284789"
"Fine sandy loam"||"80859953"|"82285928"
"Silt loam"||"80924212"|"82351547"
"Silt loam"||"80856376"|"82282337"
"Fine sandy loam"||"80858419"|"82284388"
"Fine sandy loam"||"80856917"|"82282881"
"Coarse sand"||"80856619"|"82282581"
"Silt loam"||"80859508"|"82285482"
"Sand"||"80856096"|"82282056"
"Silty clay loam"||"80858001"|"82283970"
"Sandy loam"||"80855036"|"82280995"
"Sandy loam"||"80856355"|"82282316"
|"Muck"|"80860776"|"82286752"
"Silt loam"||"80859151"|"82285121"
"Fine sandy loam"||"80856740"|"82282703"
"Fine sandy loam"||"80858853"|"82284822"
"Fine sandy loam"||"80858369"|"82284338"
"Loam"||"80855304"|"82281264"
"Silt loam"||"80859505"|"82285479"
"Fine sandy loam"||"80855779"|"82281739"
"Silt loam"||"80856666"|"82282629"
|"Muck"|"80858589"|"82284558"
"Loamy fine sand"||"80860444"|"82286420"
"Loamy sand"||"80920863"|"82348143"
"Loamy sand"||"80857882"|"82283850"
|"Mucky peat"|"80860351"|"82286327"
"Very fine sandy loam"||"80855535"|"82281495"
"Loamy sand"||"80855635"|"82281595"
"Fine sand"||"80861362"|"82287342"
"Loam"||"80858215"|"82284184"
"Silt loam"||"80859993"|"82285968"
"Loam"||"80858832"|"82284801"
"Loam"||"80861549"|"82287529"
"Silty clay"||"80861486"|"82287466"
"Fine sandy loam"||"80856753"|"82282716"
"Sandy loam"||"80855746"|"82281706"
"Sandy loam"||"80858703"|"82284672"
"Loam"||"80860266"|"82286241"
"Sandy loam"||"80923995"|"82351330"
"Coarse sandy loam"||"80857640"|"82283608"
"Fine sandy loam"||"80855076"|"82281035"
"Fine sandy loam"||"80858922"|"82284891"
"Fine sandy loam"||"80855930"|"82281890"
"Loam"||"80859518"|"82285492"
"Sandy loam"||"80861689"|"82287669"
|"Mucky peat"|"80861227"|"82287206"
"Coarse sand"||"80859776"|"82285751"
"Sand"||"80860510"|"82286486"
"Sandy loam"||"80860582"|"82286558"
"Loamy coarse sand"||"80859220"|"82285190"
"Fine sandy loam"||"80855867"|"82281827"
"Sand"||"80857858"|"82283826"
"Sandy loam"||"80857639"|"82283607"
"Sandy loam"||"80924035"|"82351370"
"Very fine sandy loam"||"80855170"|"82281129"
"Sandy loam"||"80923365"|"82350697"
"Silty clay"||"80858600"|"82284569"
"Loam"||"80858980"|"82284949"
"Loamy sand"||"80854951"|"82280909"
"Loam"||"80859062"|"82285031"
"Silt loam"||"80856482"|"82282443"
"Silty clay loam"||"80857542"|"82283510"
"Silt loam"||"80859592"|"82285566"
"Fine sandy loam"||"80858653"|"82284622"
"Loam"||"80860225"|"82286200"
"Sandy loam"||"80923730"|"82351065"
"Silt loam"||"80855192"|"82281151"
"Sandy loam"||"80861027"|"82287004"
"Coarse sand"||"80857712"|"82283680"
"Silt loam"||"80924283"|"82351618"
"Silty clay loam"||"80856368"|"82282329"
"Silty clay"||"80860425"|"82286401"
"Fine sandy loam"||"80923638"|"82350973"
"Loam"||"80856511"|"82282472"
"Fine sandy loam"||"80859135"|"82285105"
"Fine sandy loam"||"80858004"|"82283973"
"Clay loam"||"80860339"|"82286315"
"Fine sandy loam"||"80859956"|"82285931"
"Loam"||"80857239"|"82283203"
"Coarse sand"||"80859750"|"82285724"
"Fine sandy loam"||"80856964"|"82282928"
"Fine sandy loam"||"80858705"|"82284674"
"Loam"||"80857243"|"82283207"
"Silt loam"||"80858734"|"82284703"
"Loamy fine sand"||"80861100"|"82287078"
"Loam"||"80859695"|"82285669"
"Fine sandy loam"||"80860928"|"82286905"
"Fine sandy loam"||"80858322"|"82284291"
"Loamy fine sand"||"80855498"|"82281458"
"Coarse sand"||"80857910"|"82283879"
"Loamy very fine sand"||"80861259"|"82287238"
"Fine sandy loam"||"80855742"|"82281702"
"Sandy loam"||"80857703"|"82283671"
"Fine sandy loam"||"80860412"|"82286388"
"Sandy loam"||"80858348"|"82284317"
"Sandy loam"||"80923998"|"82351333"
"Loamy fine sand"||"80856160"|"82282121"
"Loam"||"80923396"|"82350728"
"Fine sand"||"80855158"|"82281117"
"Sandy loam"||"80858083"|"82284052"
"Coarse sand"||"80855097"|"82281056"
"Fine sandy loam"||"80923439"|"82350772"
"Silty clay loam"||"80861434"|"82287414"
|"Peat"|"80855450"|"82281410"
"Sandy loam"||"80857402"|"82283370"
"Loam"||"80858463"|"82284432"
"Silt loam"||"80856563"|"82282524"
"Loam"||"80922708"|"82350036"
"Loamy fine sand"||"80861215"|"82287193"
"Silt loam"||"80861143"|"82287121"
"Very fine sandy loam"||"80857144"|"82283108"
"Sandy loam"||"80859724"|"82285698"
"Silt loam"||"80859464"|"82285438"
"Fine sandy loam"||"80858296"|"82284265"
"Loam"||"80923969"|"82351304"
"Silt loam"||"80861288"|"82287267"
"Loamy fine sand"||"80922679"|"82350005"
|"Mucky peat"|"80922625"|"82349948"
"Loam"||"80857202"|"82283166"
"Silt loam"||"80860193"|"82286168"
|"Muck"|"80859453"|"82285427"
"Silty clay loam"||"80855403"|"82281363"
"Fine sandy loam"||"80857080"|"82283044"
"Silt loam"||"80859797"|"82285772"
"Loamy sand"||"80924006"|"82351341"
"Loamy sand"||"80861048"|"82287025"
"Loamy fine sand"||"80922666"|"82349991"
"Silt loam"||"80855295"|"82281255"
"Loamy sand"||"80856180"|"82282141"
"Sand"||"80859187"|"82285157"
"Fine sandy loam"||"80857058"|"82283022"
"Sandy loam"||"80922867"|"82350196"
"Silt loam"||"80858241"|"82284210"
"Silt loam"||"80856379"|"82282340"
"Loamy sand"||"80920884"|"82348164"
"Sandy loam"||"80924272"|"82351607"
"Silt loam"||"80859307"|"82285279"
"Fine sandy loam"||"80857934"|"82283903"
"Fine sandy loam"||"80861726"|"82287706"
"Loam"||"80858515"|"82284484"
"Fine sandy loam"||"80860558"|"82286534"
"Very fine sandy loam"||"80922636"|"82349959"
"Sand"||"80854981"|"82280939"
"Fine sandy loam"||"80858579"|"82284548"
"Loamy sand"||"80858819"|"82284788"
"Loam"||"80855308"|"82281268"
"Loam"||"80855827"|"82281787"
"Fine sandy loam"||"80855492"|"82281452"
|"Muck"|"80856701"|"82282664"
"Fine sandy loam"||"80856315"|"82282276"
"Fine sandy loam"||"80860589"|"82286565"
"Sand"||"80859476"|"82285450"
"Fine sandy loam"||"80859154"|"82285124"
"Sandy loam"||"80855643"|"82281603"
"Very fine sandy loam"||"80854903"|"82280861"
"Loam"||"80855286"|"82281246"
"Loamy very fine sand"||"80857376"|"82283342"
"Silty clay loam"||"80858906"|"82284875"
"Silt loam"||"80860000"|"82285975"
"Sand"||"80922624"|"82349947"
"Silt loam"||"80859268"|"82285239"
"Loamy sand"||"80860924"|"82286901"
|"Mucky peat"|"80859771"|"82285746"
"Fine sandy loam"||"80858267"|"82284236"
"Silt loam"||"80857196"|"82283160"
"Sandy loam"||"80858418"|"82284387"
"Silt loam"||"80861226"|"82287204"
|"Sand and gravel"|"80861226"|"82287205"
"Silty clay loam"||"80858911"|"82284880"
"Sandy loam"||"80855961"|"82281921"
"Fine sand"||"80855273"|"82281233"
"Coarse sand"||"80923407"|"82350739"
"Clay"||"80861445"|"82287425"
"Sandy loam"||"80858526"|"82284495"
"Sandy loam"||"80922710"|"82350038"
"Silt loam"||"80858716"|"82284685"
"Loam"||"80858567"|"82284536"
"Sand"||"80860662"|"82286638"
"Silt loam"||"80858808"|"82284777"
"Silt loam"||"80861822"|"82287802"
"Silt loam"||"80856677"|"82282640"
|"Unweathered bedrock"|"80856764"|"82282727"
"Silt loam"||"80859328"|"82285301"
"Silt loam"||"80857165"|"82283129"
"Coarse sand"||"80857531"|"82283499"
"Silt loam"||"80861560"|"82287540"
"Fine sandy loam"||"80855940"|"82281900"
"Loamy fine sand"||"80859787"|"82285762"
"Loam"||"80856574"|"82282535"
"Silty clay loam"||"80861375"|"82287355"
"Fine sandy loam"||"80858307"|"82284276"
|"Muck"|"80859210"|"82285180"
"Fine sandy loam"||"80861202"|"82287180"
"Silty clay loam"||"80858249"|"82284218"
"Coarse sand"||"80856959"|"82282923"
"Sandy loam"||"80859672"|"82285646"
"Fine sandy loam"||"80855780"|"82281740"
"Loam"||"80861834"|"82287814"
"Fine sandy loam"||"80861615"|"82287595"
"Silt loam"||"80859705"|"82285679"
|"Peat"|"80922853"|"82350182"
"Sandy loam"||"80859289"|"82285260"
"Silt loam"||"80855307"|"82281267"
"Fine sandy loam"||"80855859"|"82281819"
"Very fine sandy loam"||"80922820"|"82350149"
"Loamy sand"||"80859769"|"82285744"
"Loamy sand"||"80923659"|"82350994"
"Silt loam"||"80858945"|"82284914"
"Fine sandy loam"||"80858059"|"82284028"
"Very fine sandy loam"||"80860040"|"82286015"
"Very fine sandy loam"||"80861605"|"82287585"
"Sandy loam"||"80923718"|"82351053"
|"Mucky peat"|"80861077"|"82287054"
"Loamy coarse sand"||"80920850"|"82348129"
|"Muck"|"80855756"|"82281716"
"Loam"||"80861720"|"82287700"
"Fine sandy loam"||"80859946"|"82285921"
"Silty clay loam"||"80861376"|"82287356"
|"Unweathered bedrock"|"80861679"|"82287659"
"Silt loam"||"80858207"|"82284176"
"Very fine sandy loam"||"80856558"|"82282519"
"Fine sandy loam"||"80860706"|"82286682"
"Loam"||"80856665"|"82282628"
"Silt loam"||"80855917"|"82281877"
"Silt loam"||"80859362"|"82285336"
"Loamy sand"||"80858634"|"82284603"
"Loam"||"80856860"|"82282823"
"Fine sandy loam"||"80857563"|"82283531"
"Fine sandy loam"||"80858323"|"82284292"
"Silt loam"||"80858450"|"82284419"
"Loam"||"80859499"|"82285473"
"Clay loam"||"80855355"|"82281315"
"Loam"||"80859843"|"82285818"
"Silt loam"||"80861825"|"82287805"
"Fine sandy loam"||"80924016"|"82351351"
"Fine sandy loam"||"80859083"|"82285052"
"Silt loam"||"80924206"|"82351541"
"Silty clay loam"||"80861409"|"82287389"
"Fine sandy loam"||"80858785"|"82284754"
"Loam"||"80855870"|"82281830"
"Sand"||"80856128"|"82282089"
"Loamy sand"||"80860925"|"82286902"
"Sandy loam"||"80855640"|"82281600"
"Fine sandy loam"||"80857033"|"82282997"
"Fine sandy loam"||"80858395"|"82284364"
"Clay loam"||"80856434"|"82282395"
"Fine sandy loam"||"80859060"|"82285029"
"Loam"||"80858006"|"82283975"
"Silt loam"||"80859800"|"82285775"
"Loamy sand"||"80859112"|"82285082"
"Fine sandy loam"||"80858967"|"82284936"
"Silt loam"||"80858564"|"82284533"
"Loamy fine sand"||"80857392"|"82283359"
"Silt loam"||"80856571"|"82282532"
"Sandy loam"||"80860718"|"82286694"
"Fine sandy loam"||"80858080"|"82284049"
"Loamy fine sand"||"80855057"|"82281016"
"Silt loam"||"80860073"|"82286048"
"Loamy sand"||"80861103"|"82287081"
"Fine sandy loam"||"80858260"|"82284229"
|"Muck"|"80858523"|"82284492"
"Silty clay"||"80858225"|"82284194"
"Loamy sand"||"80860905"|"82286882"
"Loam"||"80857131"|"82283095"
"Loamy fine sand"||"80859271"|"82285242"
"Loam"||"80861773"|"82287753"
"Loamy sand"||"80922613"|"82349936"
"Loamy sand"||"80856194"|"82282155"
"Fine sandy loam"||"80857658"|"82283626"
"Fine sand"||"80855041"|"82281000"
"Sandy loam"||"80858415"|"82284384"
"Loam"||"80855706"|"82281666"
"Loam"||"80855896"|"82281856"
"Sand"||"80859727"|"82285701"
"Loam"||"80861593"|"82287573"
"Fine sandy loam"||"80856308"|"82282269"
"Silty clay loam"||"80860338"|"82286314"
"Fine sandy loam"||"80859040"|"82285009"
"Loam"||"80861541"|"82287521"
|"Muck"|"80856641"|"82282603"
"Sand"||"80857824"|"82283792"
"Clay"||"80861236"|"82287215"
|"Unweathered bedrock"|"80860548"|"82286524"
"Loamy sand"||"80859186"|"82285156"
"Loamy sand"||"80856091"|"82282051"
|"Muck"|"80859602"|"82285576"
"Silt loam"||"80859831"|"82285806"
"Fine sandy loam"||"80855939"|"82281899"
"Coarse sand"||"80855100"|"82281059"
"Loamy sand"||"80857611"|"82283579"
"Silt loam"||"80922887"|"82350216"
"Fine sandy loam"||"80920872"|"82348152"
"Loam"||"80857508"|"82283476"
"Silt loam"||"80861801"|"82287781"
"Silty clay loam"||"80855421"|"82281381"
"Very fine sandy loam"||"80860305"|"82286281"
"Loam"||"80858312"|"82284281"
"Silt loam"||"80858196"|"82284165"
"Silt loam"||"80860165"|"82286140"
"Silt loam"||"80857298"|"82283262"
"Fine sandy loam"||"80856083"|"82282043"
"Fine sandy loam"||"80859101"|"82285070"
"Silt loam"||"80859624"|"82285598"
"Silt loam"||"80861731"|"82287711"
"Coarse sand"||"80923404"|"82350736"
"Silt loam"||"80855789"|"82281749"
"Fine sandy loam"||"80860971"|"82286948"
"Silty clay"||"80855388"|"82281348"
"Loam"||"80861467"|"82287447"
"Sandy loam"||"80860729"|"82286705"
"Silt loam"||"80856693"|"82282656"
"Silt loam"||"80860062"|"82286037"
"Silt loam"||"80856401"|"82282362"
"Silt loam"||"80857736"|"82283704"
"Sandy loam"||"80858700"|"82284669"
"Loamy fine sand"||"80854989"|"82280947"
"Coarse sand"||"80854989"|"82280948"
"Very fine sandy loam"||"80857125"|"82283089"
"Silt loam"||"80861582"|"82287562"
"Silty clay"||"80859904"|"82285879"
"Sandy loam"||"80859821"|"82285796"
"Silt loam"||"80861812"|"82287792"
"Fine sandy loam"||"80858645"|"82284614"
"Fine sandy loam"||"80858622"|"82284591"
"Silty clay loam"||"80860363"|"82286339"
"Fine sandy loam"||"80857310"|"82283274"
"Silty clay loam"||"80859916"|"82285891"
"Fine sandy loam"||"80860378"|"82286354"
"Silt loam"||"80859477"|"82285451"
"Silt loam"||"80856360"|"82282321"
|"Unweathered bedrock"|"80857289"|"82283253"
"Sandy loam"||"80860522"|"82286498"
"Coarse sandy loam"||"80923441"|"82350774"
|"Unweathered bedrock"|"80857194"|"82283158"
"Loamy sand"||"80923964"|"82351299"
"Loamy fine sand"||"80855156"|"82281115"
"Fine sandy loam"||"80861181"|"82287159"
|"Unweathered bedrock"|"80857204"|"82283168"
"Loam"||"80856652"|"82282614"
"Sand"||"80857942"|"82283911"
"Very fine sandy loam"||"80855684"|"82281644"
"Fine sandy loam"||"80856985"|"82282949"
"Sandy loam"||"80857643"|"82283611"
"Loam"||"80861489"|"82287469"
"Silt loam"||"80859576"|"82285550"
"Fine sandy loam"||"80861656"|"82287636"
|"Mucky peat"|"80859321"|"82285294"
"Loam"||"80860053"|"82286028"
"Loamy very fine sand"||"80856050"|"82282010"
"Very fine sandy loam"||"80855104"|"82281063"
"Loamy fine sand"||"80855078"|"82281037"
|"Mucky peat"|"80856146"|"82282107"
"Loam"||"80859565"|"82285539"
"Silt loam"||"80923356"|"82350688"
"Loamy sand"||"80924066"|"82351401"
"Fine sandy loam"||"80856952"|"82282916"
"Silt loam"||"80924285"|"82351620"
"Silt loam"||"80924244"|"82351579"
"Silt loam"||"80858101"|"82284070"
"Loamy sand"||"80854954"|"82280912"
"Very fine sand"||"80856054"|"82282014"
"Silty clay"||"80858341"|"82284310"
"Fine sandy loam"||"80923733"|"82351068"
"Fine sandy loam"||"80857811"|"82283779"
"Loam"||"80860914"|"82286891"
"Loamy sand"||"80856012"|"82281972"
"Silt loam"||"80859003"|"82284972"
"Loamy sand"||"80858650"|"82284619"
"Loam"||"80859951"|"82285926"
"Silt loam"||"80858220"|"82284189"
"Fine sandy loam"||"80855813"|"82281773"
"Sand"||"80922807"|"82350136"
"Sandy loam"||"80859138"|"82285108"
"Loam"||"80861156"|"82287134"
"Sandy loam"||"80922601"|"82349923"
"Fine sandy loam"||"80854950"|"82280908"
"Coarse sand"||"80922622"|"82349945"
"Silty clay loam"||"80855479"|"82281439"
"Loam"||"80857782"|"82283750"
"Sand"||"80855099"|"82281058"
"Silt loam"||"80922882"|"82350211"
"Fine sandy loam"||"80858565"|"82284534"
"Very fine sandy loam"||"80924316"|"82351651"
"Loam"||"80859964"|"82285939"
|"Muck"|"80860170"|"82286145"
"Sand"||"80859826"|"82285801"
"Fine sandy loam"||"80855458"|"82281418"
"Fine sandy loam"||"80858064"|"82284033"
"Sandy loam"||"80857046"|"82283010"
"Fine sandy loam"||"80924053"|"82351388"
"Sand"||"80860487"|"82286463"
"Sand"||"80859774"|"82285749"
"Very fine sandy loam"||"80860159"|"82286134"
"Sand"||"80861910"|"82287890"
"Loamy sand"||"80856218"|"82282179"
"Loam"||"80858444"|"82284413"
"Silt loam"||"80860243"|"82286218"
"Fine sandy loam"||"80857933"|"82283902"
"Sandy loam"||"80855276"|"82281236"
"Loam"||"80860557"|"82286533"
"Loam"||"80855268"|"82281228"
"Sandy loam"||"80856802"|"82282765"
"Silt loam"||"80856459"|"82282420"
|"Unweathered bedrock"|"80858481"|"82284450"
"Silty clay"||"80860402"|"82286378"
"Sandy loam"||"80860816"|"82286793"
"Coarse sandy loam"||"80856803"|"82282766"
"Loamy sand"||"80856000"|"82281960"
|"Muck"|"80855427"|"82281387"
"Fine sandy loam"||"80860524"|"82286500"
"Fine sand"||"80856115"|"82282076"
"Silt loam"||"80859879"|"82285854"
"Loam"||"80859441"|"82285415"
"Very fine sandy loam"||"80861838"|"82287818"
"Sandy loam"||"80857793"|"82283761"
"Silty clay loam"||"80856377"|"82282338"
"Loamy fine sand"||"80923705"|"82351040"
"Silt loam"||"80856678"|"82282641"
"Loamy sand"||"80861193"|"82287171"
"Loamy very fine sand"||"80922829"|"82350158"
"Fine sandy loam"||"80857471"|"82283439"
"Loam"||"80860016"|"82285991"
"Sandy loam"||"80861098"|"82287076"
"Loamy sand"||"80855098"|"82281057"
"Fine sandy loam"||"80856872"|"82282835"
"Loamy sand"||"80856691"|"82282654"
"Sandy loam"||"80857822"|"82283790"
"Sandy loam"||"80856089"|"82282049"
"Sandy loam"||"80857252"|"82283216"
"Silt loam"||"80856492"|"82282453"
"Fine sandy loam"||"80858783"|"82284752"
"Fine sandy loam"||"80860561"|"82286537"
"Fine sandy loam"||"80857379"|"82283346"
"Sand"||"80856302"|"82282263"
"Silt loam"||"80855242"|"82281202"
"Coarse sand"||"80861363"|"82287343"
"Fine sandy loam"||"80860217"|"82286192"
"Silt loam"||"80861293"|"82287272"
"Silt loam"||"80858138"|"82284107"
"Silt loam"||"80859515"|"82285489"
"Silt loam"||"80860317"|"82286293"
"Silt loam"||"80861167"|"82287145"
"Sandy loam"||"80861619"|"82287599"
"Fine sandy loam"||"80923731"|"82351066"
"Fine sandy loam"||"80859221"|"82285191"
"Sand"||"80857848"|"82283816"
"Sandy loam"||"80860764"|"82286740"
"Very fine sandy loam"||"80922796"|"82350125"
"Silt loam"||"80858669"|"82284638"
"Loamy sand"||"80854941"|"82280899"
|"Unweathered bedrock"|"80860086"|"82286061"
"Silt loam"||"80859940"|"82285915"
|"Muck"|"80861322"|"82287301"
"Fine sandy loam"||"80858231"|"82284200"
"Silt loam"||"80855239"|"82281199"
"Silt loam"||"80856777"|"82282740"
"Very fine sandy loam"||"80922893"|"82350222"
"Loam"||"80924305"|"82351640"
"Loam"||"80855573"|"82281533"
"Loam"||"80860892"|"82286869"
"Sandy loam"||"80858566"|"82284535"
"Silt loam"||"80856261"|"82282222"
"Silt loam"||"80859589"|"82285563"
"Fine sandy loam"||"80858286"|"82284255"
"Silt loam"||"80856521"|"82282482"
"Loamy coarse sand"||"80855231"|"82281191"
"Silt loam"||"80858992"|"82284961"
"Coarse sandy loam"||"80859267"|"82285238"
"Very fine sandy loam"||"80857336"|"82283300"
"Fine sandy loam"||"80857344"|"82283310"
"Silt loam"||"80859405"|"82285379"
"Sandy loam"||"80860454"|"82286430"
"Sandy loam"||"80857955"|"82283924"
"Sandy loam"||"80857009"|"82282973"
"Sandy loam"||"80861911"|"82287891"
|"Unweathered bedrock"|"80857495"|"82283463"
"Silty clay"||"80855975"|"82281935"
"Silt loam"||"80858961"|"82284930"
|"Unweathered bedrock"|"80860119"|"82286094"
"Clay"||"80856334"|"82282295"
"Silt loam"||"80855136"|"82281095"
"Loam"||"80858502"|"82284471"
"Coarse sand"||"80854984"|"82280942"
"Sand"||"80856033"|"82281993"
"Sandy loam"||"80855595"|"82281555"
"Sand"||"80860879"|"82286856"
"Fine sandy loam"||"80858613"|"82284582"
"Loam"||"80857079"|"82283043"
"Very fine sandy loam"||"80855732"|"82281692"
"Loamy sand"||"80857678"|"82283646"
"Silt loam"||"80857220"|"82283184"
"Loam"||"80856532"|"82282493"
"Sandy loam"||"80855202"|"82281161"
"Very fine sandy loam"||"80857263"|"82283227"
|"Mucky peat"|"80857410"|"82283378"
"Loamy sand"||"80854937"|"82280895"
"Loam"||"80858772"|"82284741"
"Sandy loam"||"80858347"|"82284316"
"Silt loam"||"80855677"|"82281637"
"Silt loam"||"80861374"|"82287354"
"Silty clay loam"||"80858012"|"82283981"
"Silt loam"||"80861035"|"82287012"
"Silt loam"||"80857482"|"82283450"
"Sandy loam"||"80860206"|"82286181"
"Sand"||"80858043"|"82284012"
"Fine sandy loam"||"80859718"|"82285692"
|"Unweathered bedrock"|"80858940"|"82284909"
"Sandy loam"||"80855574"|"82281534"
"Silt loam"||"80855416"|"82281376"
"Silt loam"||"80855294"|"82281254"
"Silt loam"||"80861400"|"82287380"
"Fine sand"||"80857368"|"82283334"
"Silt loam"||"80858262"|"82284231"
"Silt loam"||"80855719"|"82281679"
"Fine sandy loam"||"80922674"|"82349999"
"Sand"||"80856240"|"82282201"
|"Unweathered bedrock"|"80923362"|"82350694"
"Silt loam"||"80861777"|"82287757"
"Sand"||"80861124"|"82287102"
"Fine sandy loam"||"80859002"|"82284971"
"Silty clay"||"80856850"|"82282813"
"Loamy sand"||"80923477"|"82350811"
"Silt loam"||"80855806"|"82281766"
"Silt loam"||"80858159"|"82284128"
"Loam"||"80923451"|"82350784"
"Silt loam"||"80861670"|"82287650"
"Loamy sand"||"80857473"|"82283441"
"Fine sandy loam"||"80861182"|"82287160"
"Fine sandy loam"||"80856824"|"82282787"
"Sandy loam"||"80855521"|"82281481"
"Silt loam"||"80857168"|"82283132"
"Silt loam"||"80859077"|"82285046"
|"Unweathered bedrock"|"80857283"|"82283247"
"Sand"||"80856207"|"82282168"
"Loamy sand"||"80861915"|"82287895"
"Fine sandy loam"||"80857090"|"82283054"
"Silt loam"||"80859404"|"82285378"
"Coarse sand"||"80857286"|"82283250"
"Fine sandy loam"||"80859625"|"82285599"
"Fine sandy loam"||"80857426"|"82283394"
"Loam"||"80855792"|"82281752"
"Fine sandy loam"||"80923949"|"82351284"
"Silt loam"||"80861702"|"82287682"
"Sand"||"80860996"|"82286973"
"Coarse sand"||"80860874"|"82286851"
"Silt loam"||"80861397"|"82287377"
"Fine sandy loam"||"80858405"|"82284374"
|"Unweathered bedrock"|"80859638"|"82285612"
"Sand"||"80856009"|"82281969"
"Fine sandy loam"||"80857001"|"82282965"
"Loam"||"80860911"|"82286888"
"Sand"||"80860789"|"82286765"
"Silt loam"||"80861296"|"82287275"
"Silt loam"||"80922819"|"82350148"
